hora,target_temp,temp_input,hum_input,bat_input,accion_luz,accion_fan,accion_riego,accion_sleep,solar_w,consumo_w,temp_output,bat_output,recompensa,estado_cpu
14.0,24.0,24.86,51.67,100.0,0,0,0,0,16.18,0.6,25.43,100.0,-1.4595,ACTIVE
15.0,24.0,25.33,50.51,100.0,0,0,0,0,11.76,0.6,25.64,100.0,-1.6683,ACTIVE
16.0,24.0,25.73,49.33,100.0,0,0,0,0,6.18,0.6,24.52,100.0,-0.5459,ACTIVE
17.0,24.0,24.57,48.2,100.0,0,0,0,0,0.0,0.6,23.55,98.8,-0.483,ACTIVE
18.0,24.0,23.59,47.09,98.8,0,0,0,0,0.0,0.6,22.71,97.6,-1.3158,ACTIVE
19.0,24.0,22.75,46.01,97.6,0,0,0,0,0.0,0.6,22.0,96.4,-2.0275,ACTIVE
20.0,24.0,22.04,44.95,96.4,0,0,0,1,0.0,0.01,21.37,96.38,-2.6288,SLEEP
21.0,24.0,21.43,43.9,96.38,0,0,0,1,0.0,0.01,20.92,96.36,-3.0829,SLEEP
22.0,24.0,20.92,42.88,96.36,1,0,0,0,0.0,10.6,21.2,75.16,-3.3292,ACTIVE
23.0,24.0,21.28,41.64,75.16,0,0,0,1,0.0,0.01,20.75,75.14,-3.2479,SLEEP
0.0,24.0,20.79,40.61,75.14,1,0,0,0,0.0,10.6,21.21,53.94,-3.3163,ACTIVE
1.0,24.0,21.17,39.38,53.94,0,0,0,1,0.0,0.01,20.79,53.92,-3.2123,SLEEP
2.0,24.0,20.69,38.36,53.92,0,0,0,1,0.0,0.01,20.39,53.9,-3.6132,SLEEP
3.0,24.0,20.29,37.35,53.9,1,0,1,0,0.0,15.6,20.66,22.7,-4.1217,ACTIVE
4.0,24.0,20.75,51.13,22.7,0,0,0,1,0.0,0.01,20.42,22.68,-3.5813,SLEEP
5.0,24.0,20.33,50.12,22.68,1,0,0,0,0.0,10.6,20.71,1.48,-3.8189,ACTIVE
6.0,24.0,20.78,48.89,1.48,0,0,0,1,0.0,0.01,20.33,1.46,-3.6689,SLEEP
7.0,24.0,20.37,47.88,1.46,0,0,0,1,0.0,0.01,19.99,1.44,-4.0061,SLEEP
8.0,24.0,20.01,46.88,1.44,0,0,0,1,6.18,0.01,19.64,13.78,-4.3605,SLEEP
9.0,24.0,19.71,45.89,13.78,0,0,0,1,11.76,0.01,19.39,37.27,-4.6071,SLEEP
10.0,24.0,19.45,44.91,37.27,0,0,0,1,16.18,0.01,20.77,69.61,-3.2272,SLEEP
11.0,24.0,20.74,43.89,69.61,1,0,0,0,19.02,10.6,22.68,86.46,-1.8509,ACTIVE
12.0,24.0,22.63,42.61,86.46,0,0,0,0,20.0,0.6,23.47,100.0,-0.5588,ACTIVE
13.0,24.0,23.43,41.5,100.0,0,0,0,0,19.02,0.6,24.21,100.0,-0.2381,ACTIVE
14.0,24.0,24.12,40.38,100.0,0,0,0,0,16.18,0.6,24.75,100.0,-0.7837,ACTIVE
15.0,24.0,24.7,39.24,100.0,0,0,1,0,11.76,5.6,25.14,100.0,-1.4172,ACTIVE
16.0,24.0,25.19,53.08,100.0,0,0,0,0,6.18,0.6,24.06,100.0,-0.0907,ACTIVE
17.0,24.0,24.12,51.96,100.0,0,0,0,0,0.0,0.6,23.14,98.8,-0.8923,ACTIVE
18.0,24.0,23.2,50.86,98.8,0,0,0,0,0.0,0.6,22.37,97.6,-1.66,ACTIVE
19.0,24.0,22.42,49.79,97.6,0,0,0,0,0.0,0.6,21.84,96.4,-2.188,ACTIVE
20.0,24.0,21.76,48.74,96.4,0,0,0,1,0.0,0.01,21.22,96.38,-2.7799,SLEEP
21.0,24.0,21.19,47.7,96.38,0,0,0,1,0.0,0.01,20.77,96.36,-3.226,SLEEP
22.0,24.0,20.71,46.68,96.36,1,0,0,0,0.0,10.6,21.17,75.16,-3.3573,ACTIVE
23.0,24.0,21.11,45.45,75.16,1,0,1,0,0.0,15.6,21.53,43.96,-3.2477,ACTIVE
0.0,24.0,21.44,59.2,43.96,0,0,0,1,0.0,0.01,20.89,43.94,-3.1108,SLEEP
1.0,24.0,20.92,58.18,43.94,1,0,0,0,0.0,10.6,21.24,22.74,-3.2878,ACTIVE
2.0,24.0,21.29,56.94,22.74,0,0,0,1,0.0,0.01,20.71,22.72,-3.2943,SLEEP
3.0,24.0,20.79,55.91,22.72,0,0,0,0,0.0,0.6,20.39,21.52,-3.6413,ACTIVE
4.0,24.0,20.37,54.9,21.52,1,0,0,0,0.0,10.6,20.85,0.32,-3.6822,ACTIVE
5.0,24.0,20.82,53.68,0.32,0,0,0,1,0.0,0.01,20.31,0.3,-3.6907,SLEEP
6.0,24.0,20.4,52.67,0.3,0,0,0,1,0.0,0.01,20.1,0.28,-3.9011,SLEEP
7.0,24.0,20.04,51.67,0.28,0,0,0,1,0.0,0.01,19.81,0.26,-4.1921,SLEEP
8.0,24.0,19.73,50.67,0.26,0,0,0,1,6.18,0.01,19.4,12.6,-4.5991,SLEEP
9.0,24.0,19.47,49.69,12.6,0,0,0,1,11.76,0.01,19.19,36.09,-4.8139,SLEEP
10.0,24.0,19.25,48.71,36.09,1,0,0,0,16.18,10.6,21.35,47.25,-3.1765,ACTIVE
11.0,24.0,21.36,47.47,47.25,1,0,0,0,19.02,10.6,23.21,64.1,-1.3238,ACTIVE
12.0,24.0,23.16,46.18,64.1,0,0,0,0,20.0,0.6,23.96,100.0,-0.0675,ACTIVE
13.0,24.0,23.88,45.06,100.0,0,0,0,0,19.02,0.6,24.46,100.0,-0.4907,ACTIVE
14.0,24.0,24.5,43.93,100.0,0,0,0,0,16.18,0.6,25.0,100.0,-1.0346,ACTIVE
15.0,24.0,25.03,42.77,100.0,0,0,0,1,11.76,0.01,25.54,100.0,-1.5442,SLEEP
16.0,24.0,25.47,41.61,100.0,0,0,0,0,6.18,0.6,24.41,100.0,-0.4353,ACTIVE
17.0,24.0,24.35,40.48,100.0,0,0,0,0,0.0,0.6,23.43,98.8,-0.6003,ACTIVE
18.0,24.0,23.4,39.38,98.8,0,0,1,0,0.0,5.6,22.65,87.6,-1.6266,ACTIVE
19.0,24.0,22.59,53.3,87.6,0,0,0,0,0.0,0.6,21.98,86.4,-2.0506,ACTIVE
20.0,24.0,21.9,52.24,86.4,0,0,0,1,0.0,0.01,21.33,86.38,-2.6695,SLEEP
21.0,24.0,21.32,51.2,86.38,0,0,0,1,0.0,0.01,20.75,86.36,-3.2525,SLEEP
22.0,24.0,20.82,50.18,86.36,1,0,0,0,0.0,10.6,21.12,65.16,-3.4143,ACTIVE
23.0,24.0,21.2,48.94,65.16,0,0,0,1,0.0,0.01,20.81,65.14,-3.1954,SLEEP
0.0,24.0,20.72,47.92,65.14,0,0,0,1,0.0,0.01,20.38,65.12,-3.6176,SLEEP
1.0,24.0,20.31,46.91,65.12,1,0,0,0,0.0,10.6,20.79,43.92,-3.7359,ACTIVE
2.0,24.0,20.76,45.69,43.92,1,0,0,0,0.0,10.6,21.08,22.72,-3.4492,ACTIVE
3.0,24.0,21.15,44.46,22.72,0,0,0,1,0.0,0.01,20.62,22.7,-3.378,SLEEP
4.0,24.0,20.68,43.43,22.7,1,0,0,0,0.0,10.6,21.13,1.5,-3.401,ACTIVE
5.0,24.0,21.07,42.2,1.5,1,0,1,0,0.0,15.6,21.4,0.0,-3.3779,ACTIVE
6.0,24.0,21.41,55.96,0.0,0,0,0,1,0.0,0.01,20.95,0.0,-103.0512,DEAD
7.0,24.0,20.9,54.93,0.0,0,0,0,1,0.0,0.01,20.46,0.0,-103.545,DEAD
8.0,24.0,20.47,53.92,0.0,0,0,0,1,6.18,0.01,20.04,12.34,-103.9632,DEAD
9.0,24.0,20.1,52.92,12.34,0,0,0,1,11.76,0.01,19.84,35.83,-4.1558,SLEEP
10.0,24.0,19.78,51.92,35.83,0,0,0,0,16.18,0.6,20.94,66.99,-3.0914,ACTIVE
11.0,24.0,21.01,50.89,66.99,1,0,0,0,19.02,10.6,22.88,83.84,-1.6467,ACTIVE
12.0,24.0,22.86,49.61,83.84,0,0,0,0,20.0,0.6,23.6,100.0,-0.4336,ACTIVE
13.0,24.0,23.63,48.5,100.0,0,0,0,0,19.02,0.6,24.39,100.0,-0.4151,ACTIVE
14.0,24.0,24.29,47.37,100.0,0,0,0,0,16.18,0.6,24.82,100.0,-0.8468,ACTIVE
15.0,24.0,24.84,46.22,100.0,0,0,0,0,11.76,0.6,25.24,100.0,-1.2705,ACTIVE
16.0,24.0,25.32,45.06,100.0,0,0,0,0,6.18,0.6,24.12,100.0,-0.1518,ACTIVE
17.0,24.0,24.22,43.94,100.0,0,0,0,0,0.0,0.6,23.27,98.8,-0.7626,ACTIVE
18.0,24.0,23.29,42.84,98.8,0,0,0,0,0.0,0.6,22.47,97.6,-1.5648,ACTIVE
19.0,24.0,22.49,41.76,97.6,0,0,0,0,0.0,0.6,21.89,96.4,-2.1426,ACTIVE
20.0,24.0,21.82,40.71,96.4,0,0,0,1,0.0,0.01,21.32,96.38,-2.6839,SLEEP
21.0,24.0,21.25,39.67,96.38,0,0,0,1,0.0,0.01,20.86,96.36,-3.1405,SLEEP
22.0,24.0,20.76,38.65,96.36,0,0,0,1,0.0,0.01,20.39,96.34,-3.6086,SLEEP
23.0,24.0,20.35,37.64,96.34,1,0,1,0,0.0,15.6,20.7,65.14,-4.0768,ACTIVE
0.0,24.0,20.79,51.41,65.14,1,0,0,0,0.0,10.6,21.11,43.94,-3.4195,ACTIVE
1.0,24.0,21.17,50.18,43.94,0,0,1,0,0.0,5.6,20.61,32.74,-3.669,ACTIVE
2.0,24.0,20.7,64.16,32.74,1,0,0,0,0.0,10.6,21.17,11.54,-3.3628,ACTIVE
3.0,24.0,21.09,62.93,11.54,0,0,0,1,0.0,0.01,20.6,11.52,-3.3963,SLEEP
4.0,24.0,20.63,61.91,11.52,0,0,0,1,0.0,0.01,20.17,11.5,-3.8336,SLEEP
5.0,24.0,20.24,60.9,11.5,0,0,0,1,0.0,0.01,19.99,11.48,-4.0132,SLEEP
6.0,24.0,19.9,59.9,11.48,0,0,0,1,0.0,0.01,19.66,11.46,-4.3371,SLEEP
7.0,24.0,19.62,58.91,11.46,0,0,0,1,0.0,0.01,19.31,11.44,-4.6914,SLEEP
8.0,24.0,19.37,57.93,11.44,0,0,0,1,6.18,0.01,19.09,23.78,-4.9117,SLEEP
9.0,24.0,19.17,56.96,23.78,1,0,0,0,11.76,10.6,19.79,26.09,-4.7386,ACTIVE
10.0,24.0,19.79,55.76,26.09,1,0,0,0,16.18,10.6,21.85,37.25,-2.6819,ACTIVE
11.0,24.0,21.82,54.51,37.25,1,0,0,0,19.02,10.6,23.5,54.1,-1.0274,ACTIVE
12.0,24.0,23.55,53.2,54.1,0,0,0,0,20.0,0.6,24.27,92.9,-0.3038,ACTIVE
13.0,24.0,24.22,52.08,92.9,0,0,0,0,19.02,0.6,24.86,100.0,-0.8924,ACTIVE
14.0,24.0,24.78,50.93,100.0,0,0,0,1,16.18,0.01,25.32,100.0,-1.3199,SLEEP
15.0,24.0,25.27,49.78,100.0,0,0,0,0,11.76,0.6,25.61,100.0,-1.6408,ACTIVE
16.0,24.0,25.68,48.61,100.0,0,0,0,0,6.18,0.6,24.5,100.0,-0.5251,ACTIVE
17.0,24.0,24.53,47.47,100.0,0,0,0,0,0.0,0.6,23.53,98.8,-0.4995,ACTIVE
18.0,24.0,23.55,46.36,98.8,0,0,0,1,0.0,0.01,22.64,98.78,-1.3591,SLEEP
19.0,24.0,22.71,45.28,98.78,0,0,0,0,0.0,0.6,22.03,97.58,-1.9953,ACTIVE
20.0,24.0,22.01,44.22,97.58,0,0,0,1,0.0,0.01,21.4,97.56,-2.6003,SLEEP
21.0,24.0,21.41,43.18,97.56,0,0,0,1,0.0,0.01,20.82,97.54,-3.1795,SLEEP
22.0,24.0,20.9,42.15,97.54,1,0,0,0,0.0,10.6,21.23,76.34,-3.2959,ACTIVE
23.0,24.0,21.26,40.91,76.34,0,0,0,1,0.0,0.01,20.82,76.32,-3.1854,SLEEP
0.0,24.0,20.77,39.89,76.32,1,0,1,0,0.0,15.6,21.21,45.12,-3.5742,ACTIVE
1.0,24.0,21.16,53.66,45.12,0,0,0,1,0.0,0.01,20.62,45.1,-3.3786,SLEEP
2.0,24.0,20.68,52.64,45.1,1,0,0,0,0.0,10.6,21.01,23.9,-3.5238,ACTIVE
3.0,24.0,21.08,51.4,23.9,0,0,0,1,0.0,0.01,20.56,23.88,-3.4372,SLEEP
4.0,24.0,20.62,50.39,23.88,0,1,1,0,0.0,7.6,18.98,8.68,-5.4045,ACTIVE
5.0,24.0,19.03,64.41,8.68,0,0,0,1,0.0,0.01,18.92,8.66,-5.0828,SLEEP
6.0,24.0,18.87,63.45,8.66,0,0,0,1,0.0,0.01,18.78,8.64,-5.2175,SLEEP
7.0,24.0,18.74,62.49,8.64,0,0,0,1,0.0,0.01,18.65,8.62,-5.3526,SLEEP
8.0,24.0,18.63,61.53,8.62,0,0,0,1,6.18,0.01,18.63,20.96,-5.3677,SLEEP
9.0,24.0,18.54,60.57,20.96,1,0,0,0,11.76,10.6,19.33,23.27,-5.1951,ACTIVE
10.0,24.0,19.26,59.39,23.27,1,0,0,0,16.18,10.6,21.34,34.43,-3.1883,ACTIVE
11.0,24.0,21.37,58.15,34.43,1,0,0,0,19.02,10.6,23.21,51.28,-1.321,ACTIVE
12.0,24.0,23.16,56.86,51.28,0,0,0,0,20.0,0.6,23.94,90.08,-0.0929,ACTIVE
13.0,24.0,23.89,55.74,90.08,0,0,0,0,19.02,0.6,24.53,100.0,-0.5607,ACTIVE
14.0,24.0,24.5,54.61,100.0,0,0,0,0,16.18,0.6,25.12,100.0,-1.1546,ACTIVE
15.0,24.0,25.03,53.45,100.0,0,0,0,1,11.76,0.01,25.44,100.0,-1.4394,SLEEP
16.0,24.0,25.47,52.29,100.0,0,0,0,0,6.18,0.6,24.35,100.0,-0.38,ACTIVE
17.0,24.0,24.35,51.16,100.0,0,0,0,0,0.0,0.6,23.43,98.8,-0.604,ACTIVE
18.0,24.0,23.4,50.06,98.8,0,0,0,0,0.0,0.6,22.61,97.6,-1.4243,ACTIVE
19.0,24.0,22.59,48.98,97.6,0,0,0,0,0.0,0.6,21.84,96.4,-2.1853,ACTIVE
20.0,24.0,21.9,47.92,96.4,0,0,0,1,0.0,0.01,21.33,96.38,-2.6749,SLEEP
21.0,24.0,21.32,46.88,96.38,0,0,0,1,0.0,0.01,20.77,96.36,-3.2257,SLEEP
22.0,24.0,20.82,45.86,96.36,1,0,0,0,0.0,10.6,21.28,75.16,-3.2491,ACTIVE
23.0,24.0,21.2,44.62,75.16,0,0,0,1,0.0,0.01,20.8,75.14,-3.2053,SLEEP
0.0,24.0,20.72,43.6,75.14,1,0,0,0,0.0,10.6,21.17,53.94,-3.3594,ACTIVE
1.0,24.0,21.11,42.37,53.94,0,0,0,1,0.0,0.01,20.65,53.92,-3.3479,SLEEP
2.0,24.0,20.64,41.35,53.92,1,0,0,0,0.0,10.6,21.08,32.72,-3.45,ACTIVE
3.0,24.0,21.05,40.12,32.72,0,0,0,1,0.0,0.01,20.59,32.7,-3.4072,SLEEP
4.0,24.0,20.59,39.1,32.7,1,1,0,0,0.0,12.6,19.72,7.5,-4.9101,ACTIVE
5.0,24.0,19.8,37.91,7.5,0,0,0,1,0.0,0.01,19.6,7.48,-4.4036,SLEEP
6.0,24.0,19.53,36.92,7.48,0,0,0,1,0.0,0.01,19.34,7.46,-4.6567,SLEEP
7.0,24.0,19.3,35.94,7.46,0,0,0,1,0.0,0.01,19.08,7.44,-4.9249,SLEEP
8.0,24.0,19.11,34.97,7.44,0,0,0,1,6.18,0.01,18.95,19.78,-5.0497,SLEEP
9.0,24.0,18.94,34.0,19.78,0,0,0,1,11.76,0.01,18.89,43.27,-5.1081,SLEEP
10.0,24.0,18.8,33.04,43.27,1,0,1,0,16.18,15.6,20.92,44.43,-3.8642,ACTIVE
11.0,24.0,20.98,46.81,44.43,1,0,0,0,19.02,10.6,22.91,61.28,-1.6205,ACTIVE
12.0,24.0,22.83,45.52,61.28,0,0,0,0,20.0,0.6,23.54,100.0,-0.4941,ACTIVE
13.0,24.0,23.61,44.41,100.0,0,0,0,0,19.02,0.6,24.32,100.0,-0.3516,ACTIVE
14.0,24.0,24.27,43.29,100.0,0,0,0,0,16.18,0.6,24.88,100.0,-0.9053,ACTIVE
15.0,24.0,24.83,42.14,100.0,0,0,0,0,11.76,0.6,25.36,100.0,-1.3885,ACTIVE
16.0,24.0,25.3,40.98,100.0,0,0,0,0,6.18,0.6,24.21,100.0,-0.2432,ACTIVE
17.0,24.0,24.21,39.86,100.0,0,0,0,1,0.0,0.01,23.21,99.98,-0.7927,SLEEP
18.0,24.0,23.28,38.76,99.98,0,0,1,0,0.0,5.6,22.51,88.78,-1.7684,ACTIVE
19.0,24.0,22.48,52.68,88.78,0,0,0,0,0.0,0.6,21.76,87.58,-2.2728,ACTIVE
20.0,24.0,21.81,51.63,87.58,0,0,0,1,0.0,0.01,21.28,87.56,-2.7171,SLEEP
21.0,24.0,21.24,50.59,87.56,0,0,0,1,0.0,0.01,20.85,87.54,-3.1554,SLEEP
22.0,24.0,20.75,49.57,87.54,1,0,0,0,0.0,10.6,21.08,66.34,-3.4486,ACTIVE
23.0,24.0,21.14,48.33,66.34,0,0,0,1,0.0,0.01,20.75,66.32,-3.2519,SLEEP
0.0,24.0,20.67,47.31,66.32,1,0,0,0,0.0,10.6,21.0,45.12,-3.5334,ACTIVE
1.0,24.0,21.07,46.08,45.12,0,0,0,1,0.0,0.01,20.51,45.1,-3.4915,SLEEP
2.0,24.0,20.61,45.06,45.1,1,0,0,0,0.0,10.6,21.03,23.9,-3.5012,ACTIVE
3.0,24.0,21.02,43.83,23.9,0,0,0,1,0.0,0.01,20.65,23.88,-3.3509,SLEEP
4.0,24.0,20.56,42.82,23.88,1,0,0,0,0.0,10.6,21.07,2.68,-3.4579,ACTIVE
5.0,24.0,20.98,41.59,2.68,0,0,0,1,0.0,0.01,20.6,2.66,-3.4028,SLEEP
6.0,24.0,20.53,40.57,2.66,0,0,0,1,0.0,0.01,20.21,2.64,-3.7859,SLEEP
7.0,24.0,20.15,39.57,2.64,0,0,0,1,0.0,0.01,19.78,2.62,-4.2218,SLEEP
8.0,24.0,19.83,38.57,2.62,0,0,0,1,6.18,0.01,19.58,14.96,-4.4156,SLEEP
9.0,24.0,19.56,37.58,14.96,0,0,0,1,11.76,0.01,19.26,38.45,-4.7395,SLEEP
10.0,24.0,19.32,36.6,38.45,1,0,1,0,16.18,15.6,21.34,39.61,-3.4419,ACTIVE
11.0,24.0,21.42,50.36,39.61,1,0,0,0,19.02,10.6,23.17,56.46,-1.3644,ACTIVE
12.0,24.0,23.21,49.07,56.46,0,0,0,0,20.0,0.6,23.85,95.26,-0.1765,ACTIVE
13.0,24.0,23.93,47.95,95.26,0,0,0,0,19.02,0.6,24.63,100.0,-0.6584,ACTIVE
14.0,24.0,24.54,46.81,100.0,0,0,0,0,16.18,0.6,25.05,100.0,-1.0773,ACTIVE
15.0,24.0,25.06,45.66,100.0,0,0,0,0,11.76,0.6,25.55,100.0,-1.5819,ACTIVE
16.0,24.0,25.5,44.49,100.0,0,0,0,1,6.18,0.01,24.32,100.0,-0.3218,SLEEP
17.0,24.0,24.37,43.36,100.0,0,0,0,0,0.0,0.6,23.48,98.8,-0.5469,ACTIVE
18.0,24.0,23.42,42.26,98.8,0,0,0,0,0.0,0.6,22.63,97.6,-1.4022,ACTIVE
19.0,24.0,22.61,41.18,97.6,0,0,0,0,0.0,0.6,21.99,96.4,-2.039,ACTIVE
20.0,24.0,21.91,40.13,96.4,0,0,0,1,0.0,0.01,21.37,96.38,-2.6288,SLEEP
21.0,24.0,21.33,39.09,96.38,0,0,0,1,0.0,0.01,20.92,96.36,-3.0821,SLEEP
22.0,24.0,20.83,38.06,96.36,0,0,0,1,0.0,0.01,20.42,96.34,-3.5792,SLEEP
23.0,24.0,20.4,37.05,96.34,1,0,1,0,0.0,15.6,20.88,65.14,-3.8981,ACTIVE
0.0,24.0,20.84,50.82,65.14,1,0,0,0,0.0,10.6,21.27,43.94,-3.2612,ACTIVE
1.0,24.0,21.22,49.59,43.94,0,0,0,1,0.0,0.01,20.66,43.92,-3.3454,SLEEP
2.0,24.0,20.73,48.56,43.92,1,0,0,0,0.0,10.6,21.15,22.72,-3.385,ACTIVE
3.0,24.0,21.12,47.33,22.72,0,0,0,1,0.0,0.01,20.63,22.7,-3.3723,SLEEP
4.0,24.0,20.66,46.31,22.7,1,0,0,0,0.0,10.6,21.09,1.5,-3.4397,ACTIVE
5.0,24.0,21.06,45.08,1.5,0,0,0,1,0.0,0.01,20.69,1.48,-3.3091,SLEEP
6.0,24.0,20.6,44.06,1.48,0,0,0,1,0.0,0.01,20.24,1.46,-3.764,SLEEP
7.0,24.0,20.21,43.06,1.46,0,0,0,1,0.0,0.01,19.83,1.44,-4.1669,SLEEP
8.0,24.0,19.88,42.06,1.44,0,0,0,1,6.18,0.01,19.55,13.78,-4.4494,SLEEP
9.0,24.0,19.6,41.07,13.78,0,0,0,1,11.76,0.01,19.36,37.27,-4.6424,SLEEP
10.0,24.0,19.36,40.09,37.27,1,0,0,0,16.18,10.6,21.52,48.43,-3.0097,ACTIVE
11.0,24.0,21.45,38.85,48.43,1,0,1,0,19.02,15.6,23.15,55.28,-1.6283,ACTIVE
12.0,24.0,23.24,52.55,55.28,0,0,0,0,20.0,0.6,24.01,94.08,-0.041,ACTIVE
13.0,24.0,23.95,51.43,94.08,0,0,0,0,19.02,0.6,24.56,100.0,-0.5864,ACTIVE
14.0,24.0,24.56,50.29,100.0,0,0,0,0,16.18,0.6,25.11,100.0,-1.1369,ACTIVE
15.0,24.0,25.07,49.14,100.0,0,0,0,0,11.76,0.6,25.57,100.0,-1.5989,ACTIVE
16.0,24.0,25.51,47.98,100.0,0,0,0,0,6.18,0.6,24.4,100.0,-0.4279,ACTIVE
17.0,24.0,24.39,46.85,100.0,0,0,0,0,0.0,0.6,23.4,98.8,-0.6269,ACTIVE
18.0,24.0,23.43,45.74,98.8,0,0,0,0,0.0,0.6,22.7,97.6,-1.3312,ACTIVE
19.0,24.0,22.61,44.66,97.6,0,0,0,0,0.0,0.6,21.94,96.4,-2.088,ACTIVE
20.0,24.0,21.92,43.61,96.4,0,0,0,1,0.0,0.01,21.39,96.38,-2.6084,SLEEP
21.0,24.0,21.33,42.57,96.38,0,0,0,1,0.0,0.01,20.85,96.36,-3.152,SLEEP
22.0,24.0,20.83,41.54,96.36,1,0,0,0,0.0,10.6,21.26,75.16,-3.2688,ACTIVE
23.0,24.0,21.21,40.31,75.16,0,0,0,1,0.0,0.01,20.76,75.14,-3.2388,SLEEP
0.0,24.0,20.73,39.28,75.14,1,0,1,0,0.0,15.6,21.1,43.94,-3.6776,ACTIVE
1.0,24.0,21.12,53.05,43.94,0,0,0,1,0.0,0.01,20.7,43.92,-3.3013,SLEEP
2.0,24.0,20.65,52.03,43.92,1,0,0,0,0.0,10.6,21.11,22.72,-3.4196,ACTIVE
3.0,24.0,21.05,50.8,22.72,0,0,0,1,0.0,0.01,20.61,22.7,-3.3909,SLEEP
4.0,24.0,20.59,49.78,22.7,1,0,0,0,0.0,10.6,21.09,1.5,-3.4363,ACTIVE
5.0,24.0,21.01,48.55,1.5,0,0,0,1,0.0,0.01,20.58,1.48,-3.4201,SLEEP
6.0,24.0,20.55,47.53,1.48,0,0,0,1,0.0,0.01,20.21,1.46,-3.7951,SLEEP
7.0,24.0,20.17,46.53,1.46,0,0,1,0,0.0,5.6,19.8,0.0,-4.4757,ACTIVE
8.0,24.0,19.85,60.53,0.0,0,0,0,1,6.18,0.01,19.47,12.34,-104.5259,DEAD
9.0,24.0,19.57,59.55,12.34,0,0,0,1,11.76,0.01,19.41,35.83,-4.5887,SLEEP
10.0,24.0,19.33,58.57,35.83,1,0,0,0,16.18,10.6,21.47,46.99,-3.0598,ACTIVE
11.0,24.0,21.43,57.32,46.99,1,0,0,0,19.02,10.6,23.31,63.84,-1.2183,ACTIVE
12.0,24.0,23.22,56.03,63.84,0,0,0,0,20.0,0.6,23.99,100.0,-0.0375,ACTIVE
13.0,24.0,23.94,54.91,100.0,0,0,0,0,19.02,0.6,24.59,100.0,-0.6152,ACTIVE
14.0,24.0,24.55,53.77,100.0,0,0,0,0,16.18,0.6,25.12,100.0,-1.1473,ACTIVE
15.0,24.0,25.06,52.62,100.0,0,0,0,0,11.76,0.6,25.52,100.0,-1.5457,ACTIVE
16.0,24.0,25.5,51.46,100.0,0,0,0,0,6.18,0.6,24.41,100.0,-0.4381,ACTIVE
17.0,24.0,24.38,50.32,100.0,0,0,0,0,0.0,0.6,23.47,98.8,-0.5577,ACTIVE
18.0,24.0,23.42,49.22,98.8,0,0,0,0,0.0,0.6,22.54,97.6,-1.4872,ACTIVE
19.0,24.0,22.61,48.14,97.6,0,0,0,0,0.0,0.6,21.83,96.4,-2.1951,ACTIVE
20.0,24.0,21.92,47.09,96.4,0,0,0,1,0.0,0.01,21.34,96.38,-2.6633,SLEEP
21.0,24.0,21.33,46.05,96.38,0,0,0,1,0.0,0.01,20.92,96.36,-3.0772,SLEEP
22.0,24.0,20.83,45.02,96.36,1,0,0,0,0.0,10.6,21.17,75.16,-3.3632,ACTIVE
23.0,24.0,21.21,43.78,75.16,0,0,0,1,0.0,0.01,20.64,75.14,-3.3576,SLEEP
0.0,24.0,20.72,42.76,75.14,1,0,0,0,0.0,10.6,21.14,53.94,-3.3896,ACTIVE
1.0,24.0,21.12,41.53,53.94,0,0,0,1,0.0,0.01,20.7,53.92,-3.3005,SLEEP
2.0,24.0,20.65,40.51,53.92,1,0,0,0,0.0,10.6,21.12,32.72,-3.4074,ACTIVE
3.0,24.0,21.05,39.28,32.72,0,0,0,1,0.0,0.01,20.56,32.7,-3.4394,SLEEP
4.0,24.0,20.59,38.26,32.7,1,0,1,0,0.0,15.6,20.98,1.5,-3.8031,ACTIVE
5.0,24.0,21.0,52.03,1.5,0,0,0,1,0.0,0.01,20.49,1.48,-3.5129,SLEEP
6.0,24.0,20.55,51.01,1.48,0,1,1,0,0.0,7.6,18.95,0.0,-5.4296,ACTIVE
7.0,24.0,18.97,65.05,0.0,0,0,0,1,0.0,0.01,18.76,0.0,-105.2356,DEAD
8.0,24.0,18.83,64.08,0.0,1,1,0,1,6.18,0.01,18.71,12.34,-105.2925,DEAD
9.0,24.0,18.7,63.12,12.34,0,0,0,1,11.76,0.01,18.68,35.83,-5.32,SLEEP
10.0,24.0,18.6,62.16,35.83,1,0,0,0,16.18,10.6,20.9,46.99,-3.632,ACTIVE
11.0,24.0,20.81,60.94,46.99,1,0,0,0,19.02,10.6,22.76,63.84,-1.7667,ACTIVE
12.0,24.0,22.69,59.66,63.84,0,0,0,0,20.0,0.6,23.5,100.0,-0.5331,ACTIVE
13.0,24.0,23.48,58.55,100.0,0,1,0,0,19.02,2.6,22.97,100.0,-1.1599,ACTIVE
14.0,24.0,22.96,57.46,100.0,0,0,0,0,16.18,0.6,23.67,100.0,-0.3588,ACTIVE
15.0,24.0,23.72,56.35,100.0,0,0,0,0,11.76,0.6,24.43,100.0,-0.4556,ACTIVE
16.0,24.0,24.36,55.22,100.0,0,0,0,0,6.18,0.6,23.35,100.0,-0.6758,ACTIVE
17.0,24.0,23.41,54.12,100.0,0,0,0,0,0.0,0.6,22.62,98.8,-1.4061,ACTIVE
18.0,24.0,22.59,53.04,98.8,0,0,0,0,0.0,0.6,21.81,97.6,-2.2223,ACTIVE
19.0,24.0,21.91,51.98,97.6,1,0,0,0,0.0,10.6,22.02,76.4,-2.5064,ACTIVE
